Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RISK_MM
2015-10-27;Albury;13.6;25.3;0;NA;NA;SE;48;SE;SE;26;17;41;30;1024.1;1021.9;NA;NA;15.8;23.8;No;0
2015-10-28;Albury;6.2;25.5;0;NA;NA;NE;19;ENE;SSW;6;11;54;29;1025;1019.5;NA;NA;14.8;23.6;No;0
2015-10-29;Albury;9.3;27.9;0;NA;NA;SE;22;ESE;SSE;9;15;55;22;1021.7;1018.7;NA;NA;18.5;27.2;No;0
2015-10-30;Albury;9.7;28.1;0;NA;NA;ENE;28;SE;E;9;17;59;36;1020.6;1016.7;NA;7;17.8;27.2;No;5.4
2015-10-31;Albury;17.1;21.7;5.4;NA;NA;ENE;28;SE;NE;15;19;90;77;1017.3;1015.1;7;8;18.2;19.2;Yes;15.2
2015-11-01;Albury;15;27.3;15.2;NA;NA;WSW;57;ENE;NE;13;19;90;50;1014;1006.6;8;8;17.7;26;Yes;22.8
2015-11-02;Albury;15.9;27.1;22.8;NA;NA;WNW;44;NNW;W;11;24;82;43;1010.9;1009.7;8;6;19.2;25.1;Yes;0.2
2015-11-03;Albury;12.3;26.8;0.2;NA;NA;WSW;41;SE;NW;13;15;65;35;1015.6;1014.1;NA;NA;18.2;26.1;No;0
2015-11-04;Albury;14.7;28.7;0;NA;NA;N;35;SE;NNE;15;22;63;47;1015;1011.4;NA;NA;20.9;27.2;No;6.6
2015-11-05;Albury;16.6;21.6;6.6;NA;NA;NE;39;NE;NNE;19;17;76;83;1008.8;1006;8;8;19.2;20.6;Yes;4.2
2015-11-06;Albury;15.2;25.1;4.2;NA;NA;WSW;39;W;W;6;17;90;59;1008.7;1006.9;7;4;18.2;24.4;Yes;1.8
2015-11-07;Albury;12.1;23.4;1.8;NA;NA;W;37;W;WSW;19;20;64;43;1013.9;1013.3;3;1;15.6;22.2;Yes;0
2015-11-08;Albury;9.2;25.7;0;NA;NA;W;22;S;SSW;11;7;60;32;1020.9;1018.3;NA;NA;15.2;24.3;No;0
2015-11-09;Albury;12;29.6;0;NA;NA;W;30;SE;SE;6;11;65;37;1021.1;1015.7;NA;NA;19;27.4;No;0
2015-11-10;Albury;15.8;32.3;0;NA;NA;W;39;ESE;WNW;7;17;68;31;1015.4;1012.4;NA;1;22.4;31.4;No;0
2015-11-11;Albury;17.8;28.3;0;NA;NA;NNE;31;SE;NNE;6;20;64;46;1017.5;1015.7;5;8;21.8;26.6;No;10.6
2015-11-12;Albury;17.9;28.2;10.6;NA;NA;S;50;E;NW;7;22;78;49;1016.7;1012;8;8;20.7;26.3;Yes;4.8
2015-11-13;Albury;15.9;27.5;4.8;NA;NA;SW;35;SSE;SW;7;24;95;33;1012.8;1009.9;7;NA;19;26.4;Yes;0
2015-11-14;Albury;13.8;26.2;0;NA;NA;SE;39;SE;SSW;17;13;54;39;1013.9;1011.1;2;NA;17.8;24.3;No;0
2015-11-15;Albury;12.4;25.9;0;NA;NA;SE;31;SE;E;22;20;48;33;1018.3;1015.9;2;NA;17.4;23.6;No;0
2015-11-16;Albury;11.6;26.7;0;NA;NA;SW;24;ENE;SW;7;11;59;36;1019.8;1016.4;NA;1;18.4;25.5;No;0
2015-11-17;Albury;12.3;31;0;NA;NA;NNE;35;SSE;WSW;9;7;67;25;1018.4;1013.2;4;4;18.8;29.6;No;0
2015-11-18;Albury;13.3;33.5;0;NA;NA;SW;41;SE;W;7;20;56;21;1013;1011;NA;NA;22.3;32.3;No;0
2015-11-19;Albury;18.1;37.2;0;NA;NA;W;44;SE;WNW;4;13;47;25;1013.7;1011.2;NA;NA;24.2;36.4;No;0
2015-11-20;Albury;17.8;34.3;0;NA;NA;SW;56;NE;SW;6;24;46;28;1009.4;1006.7;1;7;27.3;32.9;No;0
2015-11-21;Albury;12.4;26.6;0;NA;NA;WSW;33;W;SE;13;9;53;30;1017.9;1016.1;NA;NA;17.2;24.9;No;0
2015-11-22;Albury;9.6;28.3;0;NA;NA;NNE;30;NE;WNW;13;11;58;31;1017.7;1013.1;NA;NA;19.1;27.2;No;0
2015-11-23;Albury;9.9;26.7;0;NA;NA;W;41;WSW;W;9;20;54;27;1013.6;1012.5;NA;NA;18.3;25.7;No;0
2015-11-24;Albury;10.2;28.7;0;NA;NA;NW;35;NA;SSW;0;13;51;25;1017.2;1012.7;NA;NA;19.1;27.3;No;0
2015-11-25;Albury;10;33.8;0;NA;NA;N;52;SE;NNW;7;31;56;13;1011.6;1003.8;NA;NA;19.3;32.5;No;0
2015-11-26;Albury;17.9;21.3;0;NA;NA;W;63;W;W;37;28;48;24;1004;1008.2;NA;NA;18.7;19.9;No;0
2015-11-27;Albury;5.7;21.8;0;NA;NA;WSW;37;SSE;WSW;7;17;43;28;1017.7;1015.6;NA;NA;12.8;20.4;No;0
2015-11-28;Albury;8.1;28.3;0;NA;NA;W;30;E;NNW;9;7;57;25;1017.3;1012.7;NA;NA;16.5;26.7;No;0
2015-11-29;Albury;12.2;27;0;NA;NA;W;37;E;W;6;19;52;27;1013.2;1010.2;NA;8;20.3;25.6;No;0
2015-11-30;Albury;10;31.6;0;NA;NA;W;31;SSE;NNW;7;13;61;21;1011.9;1007.9;NA;NA;18;29.6;No;0
2015-12-01;Albury;17.7;30.1;0;NA;NA;WNW;43;SW;W;15;26;45;28;1007;1006.6;6;5;24.1;27.3;No;0.2
2015-12-02;Albury;9.9;22.5;0.2;NA;NA;WSW;48;WSW;W;13;19;46;23;1018.7;1019;NA;NA;14.7;21.4;No;0
2015-12-03;Albury;9.6;29.3;0;NA;NA;SSW;24;SSE;SW;13;9;43;24;1026.1;1022.4;NA;NA;17.7;27;No;0
2015-12-04;Albury;13.4;32;0;NA;NA;NNW;24;WNW;NNE;7;11;46;25;1024.4;1020;NA;NA;21.6;30.2;No;0
2015-12-05;Albury;14.4;34.1;0;NA;NA;SE;26;E;SSE;7;9;50;18;1021;1016.9;8;7;23.5;33.3;No;0
2015-12-06;Albury;17.9;36.5;0;NA;NA;SW;33;SE;S;7;17;45;16;1018.1;1014;NA;8;25.5;34.5;No;0
2015-12-07;Albury;21.6;33.6;0;NA;NA;E;31;SE;SE;7;13;55;35;1016.3;1013.5;8;7;23.3;30.5;No;0.8
2015-12-08;Albury;21.1;30.7;0.8;NA;NA;N;52;WSW;N;11;24;81;58;1014.5;1011.4;8;7;21.4;26.7;No;10.2
2015-12-09;Albury;19.7;30.7;10.2;NA;NA;WNW;35;NW;W;15;19;56;25;1014.3;1012.6;NA;NA;23.2;29.6;Yes;0
2015-12-10;Albury;14.2;31.5;0;NA;NA;W;46;NE;W;4;31;54;21;1013.9;1010.4;NA;2;22.5;29.9;No;0
2015-12-11;Albury;15.3;27;0;NA;NA;W;57;WNW;W;20;33;48;22;1008.7;1006.4;NA;NA;20.7;25.9;No;0
2015-12-12;Albury;8.9;24.6;0;NA;NA;SW;31;W;WSW;15;15;48;25;1016.5;1014.3;NA;7;14.1;22.8;No;0
2015-12-13;Albury;9.4;27.9;0;NA;NA;WSW;26;SE;SE;6;11;57;22;1017.4;1014.4;NA;5;17.9;26.1;No;0
2015-12-14;Albury;11.3;34.8;0;NA;NA;ESE;43;ESE;SSW;6;9;43;12;1015.4;1011.7;NA;NA;20.6;32.8;No;0
2015-12-15;Albury;15.6;33.2;0;NA;NA;WNW;24;NNW;ESE;6;11;47;19;1013.4;1012.4;8;6;20.5;30.8;No;0
2015-12-16;Albury;15.5;34.3;0;NA;NA;SE;30;SE;SSE;22;15;39;17;1014;1011.2;NA;NA;24;33.4;No;0
2015-12-17;Albury;16.7;34.1;0;NA;NA;ENE;28;NE;SSE;19;15;39;24;1016.4;1013;NA;NA;24.8;32.8;No;0
2015-12-18;Albury;16.5;37.1;0;NA;NA;SSE;26;SE;W;9;9;46;19;1015.6;1011.5;NA;NA;26.1;35.4;No;0
2015-12-19;Albury;20.8;40;0;NA;NA;WNW;35;SE;NW;6;11;50;17;1013.5;1008.7;8;1;26.7;38.8;No;0
2015-12-20;Albury;19.7;41.5;0;NA;NA;NNW;63;N;NW;28;41;18;13;1008.3;1002.3;NA;1;33.7;39.5;No;10
2015-12-21;Albury;18;25.3;10;NA;NA;WNW;33;W;NW;13;9;68;40;1015.9;1017.1;NA;NA;19.5;24.1;Yes;0
2015-12-22;Albury;17;30.3;0;NA;NA;N;43;SE;SW;17;11;53;36;1020.6;1016.8;NA;8;21.2;28.1;No;0
2015-12-23;Albury;17.7;30;0;NA;NA;ESE;44;SSE;NW;7;6;54;35;1018.6;1014.6;7;NA;22.2;28.3;No;0
2015-12-24;Albury;15.3;31.6;0;NA;NA;N;28;NE;ESE;15;13;51;26;1017.9;1013.7;NA;NA;22.3;29.5;No;0
2015-12-25;Albury;17.7;32;0;NA;NA;NE;37;NE;NE;24;13;40;20;1015.7;1008.9;NA;NA;22.6;30.2;No;3.2
2015-12-26;Albury;18.8;23.1;3.2;NA;NA;W;52;N;WNW;20;24;89;71;1004.4;1005.1;8;7;19.2;19.8;Yes;9.8
2015-12-27;Albury;10.2;25;9.8;NA;NA;SSE;35;SE;ESE;19;13;47;30;1018.7;1018.7;NA;NA;16.6;22.7;Yes;0
2015-12-28;Albury;12.8;28.2;0;NA;NA;S;30;SSE;WSW;9;13;49;29;1023.9;1021;4;NA;17.9;26.5;No;0
2015-12-29;Albury;13.2;32.3;0;NA;NA;SSW;31;NNE;W;7;11;47;28;1022.2;1018.3;NA;NA;21.3;29.8;No;0
2015-12-30;Albury;15.7;34.3;0;NA;NA;ESE;26;SSE;NW;7;7;47;20;1018.1;1014.9;NA;NA;23.4;33.1;No;0
2015-12-31;Albury;17.3;36.6;0;NA;NA;SE;26;E;SSW;7;13;53;17;1016.3;1012.6;6;3;23.2;35.1;No;0
2016-01-01;Albury;20.4;37.6;0;NA;NA;ENE;54;NA;ESE;0;7;46;17;1013.4;1009.2;7;3;26.1;36.7;No;0.4
2016-01-02;Albury;20.9;33.6;0.4;NA;NA;SSE;50;SSE;SE;9;17;54;30;1011.1;1008.4;8;8;24.8;31.7;No;2.2
2016-01-03;Albury;18.4;23.1;2.2;NA;NA;ENE;48;ESE;ENE;11;39;62;67;1014;1014.8;8;8;21.8;19.5;Yes;15.6
2016-01-04;Albury;17.3;23.7;15.6;NA;NA;SSE;39;SE;SSE;9;17;74;65;1017.9;1016.5;8;8;19.2;21.6;Yes;6.8
2016-01-05;Albury;15.5;22.9;6.8;NA;NA;ENE;31;SE;SSE;6;9;92;63;1016.3;1013.9;8;8;17.2;22.2;Yes;0.2
2016-01-06;Albury;17;28.1;0.2;NA;NA;SE;39;SSE;ENE;9;11;76;52;1014.6;1012.6;8;8;20.3;25.7;No;0
2016-01-07;Albury;16.4;28;0;NA;NA;SE;35;SE;ESE;20;20;46;31;1017.4;1015.7;NA;2;20.9;26.6;No;0
2016-01-08;Albury;14.3;31.7;0;NA;NA;NNW;24;SSE;ENE;11;6;63;24;1019.6;1017.2;NA;8;19.4;28.7;No;0
2016-01-09;Albury;16.7;35;0;NA;NA;WNW;28;E;SSE;11;9;52;24;1018.6;1015.5;NA;3;24.2;33.1;No;0
2016-01-10;Albury;17.8;37;0;NA;NA;SSW;41;ESE;WNW;9;17;54;17;1016.6;1012.6;NA;NA;26.2;36.2;No;0
2016-01-11;Albury;17.7;39.2;0;NA;NA;WNW;56;SE;W;9;7;46;13;1011.6;1007.5;NA;8;26;37;No;0
2016-01-12;Albury;20.6;38.9;0;NA;NA;WSW;56;ESE;W;6;24;40;18;1010.8;1009.8;1;NA;28.1;37.6;No;0
2016-01-13;Albury;20.2;43;0;NA;NA;WNW;72;SE;N;15;24;51;16;1013.8;1007.5;NA;NA;27.9;42.3;No;0
2016-01-14;Albury;26.8;30.2;0;NA;NA;WNW;50;NE;SW;9;24;50;39;1010.5;1015.5;8;8;27.2;21.4;No;0
2016-01-15;Albury;10.4;25.2;0;NA;NA;SE;46;S;SE;19;20;41;31;1026.1;1023.8;NA;NA;15.9;23.9;No;0
2016-01-16;Albury;10.7;29.4;0;NA;NA;N;35;SSE;S;13;9;45;19;1027.4;1022.9;NA;NA;17.8;27.3;No;0
2016-01-17;Albury;14.5;30.6;0;NA;NA;NE;24;NNE;SSE;13;4;51;31;1024.2;1019.6;NA;3;20.5;28.1;No;0
2016-01-18;Albury;14.4;33.5;0;NA;NA;E;28;SE;E;9;15;53;22;1019.2;1014.7;NA;NA;22.5;31.9;No;0
2016-01-19;Albury;16.1;40;0;NA;NA;NW;50;ESE;NW;7;19;46;15;1015.5;1009.4;NA;5;24.3;37.6;No;0
2016-01-20;Albury;23.4;33.9;0;NA;NA;NE;39;NNW;SE;13;7;23;24;1010.1;1009.3;8;8;30.2;31.5;No;0
2016-01-21;Albury;20.4;38;0;NA;NA;WNW;56;SE;WNW;9;35;62;22;1009;1007.2;8;8;24.8;33.4;No;0
2016-01-22;Albury;22.8;28.1;0;NA;NA;NNW;39;SSE;W;9;2;67;89;1008.8;1007.4;7;8;24.2;21.7;No;12.6
2016-01-23;Albury;17;31.3;12.6;NA;NA;W;41;SSE;W;9;20;72;40;1009.2;1008.1;NA;1;22.1;31;Yes;0
2016-01-24;Albury;16.6;33.2;0;NA;NA;SW;30;SSE;SSW;15;17;55;30;1011.3;1008.3;NA;NA;22.4;31.2;No;0
2016-01-25;Albury;18.1;32.8;0;NA;NA;SE;39;SE;SSW;11;11;56;30;1012.1;1009.6;NA;1;24;30.5;No;0
2016-01-26;Albury;18.7;34.2;0;NA;NA;SE;31;SE;SSE;19;11;48;33;1015.7;1012.3;NA;1;23.3;32;No;19.4
2016-01-27;Albury;18.5;25.7;19.4;NA;NA;W;37;ESE;E;9;17;96;65;1014.9;1010.5;8;8;18.9;23.2;Yes;4.2
2016-01-28;Albury;17.7;31.7;4.2;NA;NA;WNW;35;NA;NE;0;13;83;47;1008.1;1002.8;7;1;20.8;30.4;Yes;0
2016-01-29;Albury;17.1;24.2;0;NA;NA;W;48;SE;WNW;7;24;77;72;1000.7;1003.4;7;7;20.7;16.1;No;0
2016-01-30;Albury;10;28.1;0;NA;NA;W;52;SSE;SSW;11;9;70;26;1005.2;1000.8;NA;NA;16;27.1;No;7
2016-01-31;Albury;13.8;24.2;7;NA;NA;WNW;48;NNE;NNW;17;26;79;48;1003.9;1002.2;8;6;16.9;22.5;Yes;28.6
2016-02-01;Albury;13;26.1;28.6;NA;NA;SSE;28;SSE;SW;17;13;88;47;1004.2;1003.2;8;2;14.7;24.2;Yes;0.2
2016-02-02;Albury;14.4;29.7;0.2;NA;NA;NNE;22;E;NW;7;7;69;37;1006.2;1003.2;NA;1;20.7;28;No;0
2016-02-03;Albury;19.8;25.8;0;NA;NA;SSE;31;SW;E;6;13;67;74;1002.8;1004.4;7;8;22.4;22.6;No;0.4
2016-02-04;Albury;16.5;29.8;0.4;NA;NA;SSE;46;SE;SE;22;20;53;32;1014;1012.3;NA;NA;20;28.4;No;0
2016-02-05;Albury;14.2;29.9;0;NA;NA;SE;30;SE;SE;15;11;47;34;1018.3;1015.8;NA;NA;20;27;No;0
2016-02-06;Albury;14.6;30.3;0;NA;NA;NNE;22;S;E;7;13;64;34;1017.9;1014.7;NA;4;20.3;28.1;No;0
2016-02-07;Albury;15.2;32.8;0;NA;NA;W;28;SSE;WSW;4;15;67;37;1017.9;1014.9;NA;NA;21;30.7;No;0
2016-02-08;Albury;18;35.2;0;NA;NA;SSW;37;NE;WSW;2;9;51;32;1019;1016;NA;NA;24.2;33.8;No;0
2016-02-09;Albury;18.8;35;0;NA;NA;NE;28;E;NNE;9;11;54;31;1019;1015.6;NA;NA;24.8;33.3;No;0
2016-02-10;Albury;15.7;35;0;NA;NA;W;33;SE;WSW;9;20;64;22;1014.2;1010.2;NA;NA;22.6;33.9;No;0
2016-02-11;Albury;17.3;35.2;0;NA;NA;E;28;SE;SE;6;9;53;23;1013.1;1010.4;NA;NA;23.3;33.6;No;0
2016-02-12;Albury;17.3;34.9;0;NA;NA;WNW;26;SE;NW;7;11;59;23;1014.9;1011.6;NA;2;22.9;33.3;No;0
2016-02-13;Albury;16.9;37.7;0;NA;NA;W;30;SSE;N;2;7;55;16;1011.7;1007.3;NA;NA;22.7;35.8;No;0
2016-02-14;Albury;22.3;30.3;0;NA;NA;WNW;44;NW;WSW;15;20;53;27;1008.9;1008.2;6;NA;23.4;28.9;No;0
2016-02-15;Albury;13.8;28.9;0;NA;NA;WSW;41;SSE;WSW;4;19;58;27;1012;1009;NA;NA;20.1;27.9;No;0
2016-02-16;Albury;15.2;26.3;0;NA;NA;W;43;WSW;W;20;26;54;24;1010.9;1009.8;NA;NA;19.4;24.8;No;0
2016-02-17;Albury;10.5;26.7;0;NA;NA;W;39;W;W;11;15;45;34;1013.6;1010;NA;1;16;24.1;No;0
2016-02-18;Albury;12.7;30.5;0;NA;NA;WSW;28;SSE;WSW;9;13;63;32;1009.8;1006.8;NA;NA;18.5;28.7;No;0
2016-02-19;Albury;13.9;32.9;0;NA;NA;WSW;44;ESE;NW;7;20;64;24;1011.4;1009.7;NA;NA;19.9;31.1;No;0
2016-02-20;Albury;15.2;31.2;0;NA;NA;WNW;30;S;WSW;6;17;61;28;1017.2;1016.6;NA;NA;20.7;30.2;No;0
2016-02-21;Albury;13.6;34.4;0;NA;NA;NNW;33;SSE;NW;9;11;60;22;1023.6;1020.5;NA;NA;19.8;33.5;No;0
2016-02-22;Albury;15.2;35.4;0;NA;NA;ESE;31;SSE;SW;4;13;51;30;1023.9;1019.6;NA;1;21.8;34.1;No;0
2016-02-23;Albury;20.1;39.5;0;NA;NA;N;41;ESE;NNW;11;20;46;19;1017.7;1013.3;NA;NA;26.5;38.4;No;0
2016-02-24;Albury;22.5;40.9;0;NA;NA;NNW;54;SE;NNW;7;30;43;15;1012.2;1008.1;4;1;28.3;40.1;No;0
2016-02-25;Albury;22.4;36.4;0;NA;NA;NW;43;SW;WSW;7;15;38;36;1009.6;1009.1;8;7;28.3;32.3;No;0.2
2016-02-26;Albury;14.9;31.2;0.2;NA;NA;WNW;33;NA;W;0;19;51;19;1015.8;1014.7;NA;NA;21.5;29.9;No;0
2016-02-27;Albury;14.7;33.1;0;NA;NA;SW;30;SE;SSW;7;13;58;28;1018.7;1015.6;NA;NA;20.9;32.3;No;0
2016-02-28;Albury;16.2;33.4;0;NA;NA;W;31;ESE;WSW;7;15;59;21;1018;1015.1;NA;NA;22.1;31.3;No;0
2016-02-29;Albury;15.4;32.3;0;NA;NA;SSW;24;ESE;S;6;15;56;34;1019.5;1016.5;NA;NA;21.6;30.3;No;0
2016-03-01;Albury;14.7;35.1;0;NA;NA;NW;37;SE;WNW;7;13;63;21;1019.5;1016.1;NA;NA;20.8;33.7;No;0
2016-03-02;Albury;16.8;37.2;0;NA;NA;W;31;E;WNW;4;11;48;10;1018.1;1015.9;8;NA;23.9;36.4;No;0
2016-03-03;Albury;16.7;35;0;NA;NA;NNW;50;ESE;E;9;7;37;24;1019.4;1016.2;7;8;25.3;33.2;No;0
2016-03-04;Albury;15.9;37;0;NA;NA;N;26;E;S;7;7;57;22;1020;1016.1;NA;NA;23;36.3;No;0
2016-03-05;Albury;20.3;38.5;0;NA;NA;NNE;28;SE;SW;4;9;50;23;1019.3;1016.5;NA;NA;25.9;37.5;No;0
2016-03-06;Albury;20.5;37.1;0;NA;NA;NNE;46;NE;SSE;6;11;54;29;1019.8;1017.2;8;8;25.7;34.1;No;0.2
2016-03-07;Albury;17.4;38.5;0.2;NA;NA;NNE;24;ESE;S;6;9;56;22;1019.7;1016.7;NA;NA;24.8;36.5;No;0
2016-03-08;Albury;20.1;38.3;0;NA;NA;NE;30;ESE;NNW;7;11;56;14;1020.1;1017.2;NA;NA;25.6;37;No;0
2016-03-09;Albury;18.7;38.3;0;NA;NA;WSW;39;SE;WNW;9;20;49;24;1018.9;1015.4;1;2;25.7;35.2;No;0
2016-03-10;Albury;24.6;36.8;0;NA;NA;N;41;SE;SE;4;9;54;27;1018.9;1015;8;5;26.1;35.5;No;0.6
2016-03-11;Albury;20;32.3;0.6;NA;NA;W;46;E;NE;9;20;70;43;1017.5;1015.1;2;8;24.5;30.6;No;6.6
2016-03-12;Albury;20;34;6.6;NA;NA;S;28;ESE;E;7;7;80;45;1019;1016.9;8;4;23.1;32.5;Yes;0.2
2016-03-13;Albury;19.4;35.2;0.2;NA;NA;W;30;SSE;W;4;13;71;26;1018.6;1015.1;NA;NA;22.7;33.5;No;0
2016-03-14;Albury;18;35.1;0;NA;NA;SSW;37;SE;SW;7;22;59;21;1016.8;1013.7;NA;NA;22.5;33.8;No;0
2016-03-15;Albury;20.4;31.8;0;NA;NA;SE;33;SE;SSE;17;15;54;35;1018;1015.4;NA;NA;23.2;30;No;0
2016-03-16;Albury;19.2;30.8;0;NA;NA;SE;24;SE;ENE;7;11;61;30;1019.2;1015.5;7;NA;20.8;30.1;No;0.4
2016-03-17;Albury;16;31.1;0.4;NA;NA;SE;26;SE;SSE;6;11;64;35;1015.5;1010.3;NA;NA;20.5;28.8;No;10.4
2016-03-18;Albury;19.8;21.1;10.4;NA;NA;W;74;N;W;22;37;98;55;996;1000.3;NA;1;20;19.9;Yes;10.4
2016-03-19;Albury;9.5;21.1;10.4;NA;NA;SE;46;W;WSW;13;13;67;38;1013.7;1013.4;NA;8;12.9;19.4;Yes;0
2016-03-20;Albury;12.7;24.2;0;NA;NA;SSE;31;SE;S;20;17;50;29;1018.2;1016.5;6;1;15.3;23;No;0
2016-03-21;Albury;12.4;25.2;0;NA;NA;SSE;35;SE;SE;19;19;54;34;1019.7;1016.5;NA;NA;16.6;24;No;0
2016-03-22;Albury;11;26.5;0;NA;NA;SW;31;S;E;6;9;67;34;1019.4;1015.6;NA;NA;15.8;24.9;No;0
2016-03-23;Albury;10;27.1;0;NA;NA;SW;30;NA;W;0;13;81;31;1018.6;1017.1;NA;NA;14.2;25.4;No;0
2016-03-24;Albury;14.2;25.1;0;NA;NA;SSE;20;NA;SSE;0;13;69;47;1020.3;1017.8;5;6;17.8;24.3;No;0.2
2016-03-25;Albury;15.5;28.4;0.2;NA;NA;W;35;NA;W;0;22;85;39;1018.7;1015.9;2;1;16.6;26.9;No;0
2016-03-26;Albury;8.9;26.4;0;NA;NA;WSW;30;NA;WSW;0;11;72;32;1018.4;1016.3;NA;NA;13.4;25.3;No;0
2016-03-27;Albury;10;27.4;0;NA;NA;NE;28;E;NNW;2;9;75;31;1018.2;1015.6;NA;NA;14.5;26.2;No;0
2016-03-28;Albury;11.7;27.8;0;NA;NA;NW;30;NA;WNW;0;15;74;31;1017.4;1014;6;NA;15.3;26.9;No;0
2016-03-29;Albury;13.8;26.2;0;NA;NA;NW;35;NA;W;0;11;69;27;1017.7;1014.9;6;NA;16;25.5;No;0.8
2016-03-30;Albury;11.8;20.4;0.8;NA;NA;NNE;33;NA;SE;0;15;71;66;1017.5;1016.1;NA;6;15.9;17.9;No;0
2016-03-31;Albury;9.5;25.5;0;NA;NA;SE;19;SE;S;4;11;83;42;1018.9;1016.4;NA;NA;13;23.1;No;0
2016-04-01;Albury;9.2;27;0;NA;NA;N;28;NA;N;0;17;81;22;1018.1;1015;NA;NA;13;26;No;0
2016-04-02;Albury;8.6;30;0;NA;NA;W;41;NA;W;0;19;73;21;1017.7;1015.2;NA;NA;12.6;29.1;No;0
2016-04-03;Albury;7.6;26.5;0;NA;NA;SE;22;ESE;WNW;6;6;54;29;1023.6;1020.4;NA;NA;17.9;26.2;No;0
2016-04-04;Albury;9.7;28.8;0;NA;NA;SE;20;SE;S;11;9;59;35;1022.2;1016.5;NA;NA;17.3;27.1;No;0
2016-04-05;Albury;10.5;31.8;0;NA;NA;N;35;ENE;NNW;9;22;65;23;1017;1011.9;NA;NA;18.8;31;No;0
2016-04-06;Albury;7.9;26.4;0;NA;NA;WNW;39;NA;WNW;0;15;50;32;1014.5;1014;NA;7;17.7;23.2;No;0
2016-04-07;Albury;5.3;22.5;0;NA;NA;E;22;SSE;SSW;7;11;84;36;1024.1;1020.9;NA;NA;12;22.1;No;0
2016-04-08;Albury;11.4;19.7;0;NA;NA;W;17;NA;WSW;0;9;66;64;1023;1021.8;5;4;13.7;16.7;No;0.4
2016-04-09;Albury;4.8;23.1;0.4;NA;NA;WSW;24;ENE;WSW;6;19;70;33;1023.7;1020.2;NA;NA;12.9;22.9;No;0
2016-04-10;Albury;6.1;24;0;NA;NA;W;39;SE;W;6;17;71;42;1021.9;1018.4;NA;2;13.7;21.9;No;0
2016-04-11;Albury;8.7;24.9;0;NA;NA;WNW;31;NNE;W;4;17;70;36;1020.6;1017.8;NA;NA;14.4;24.5;No;0
2016-04-12;Albury;8.4;24.7;0;NA;NA;SW;22;ENE;SSW;2;9;63;39;1022.9;1019.7;NA;NA;15.4;24.3;No;0
2016-04-13;Albury;8.9;27.2;0;NA;NA;N;24;NA;ENE;0;9;61;34;1027;1023.6;NA;3;16.2;26.8;No;0
2016-04-14;Albury;10;28.7;0;NA;NA;NNW;24;SSE;N;4;11;63;27;1028.5;1024.2;NA;3;16.9;28.2;No;0
2016-04-15;Albury;11;27.6;0;NA;NA;ESE;17;SE;ESE;7;9;73;38;1024.9;1019.7;NA;8;15.7;26.1;No;0
2016-04-16;Albury;12.9;28.5;0;NA;NA;NE;31;SW;SW;7;7;68;31;1020.4;1016.5;NA;1;17.4;27.1;No;0
2016-04-17;Albury;11.7;25.4;0;NA;NA;NE;30;NA;SE;0;15;68;39;1021.7;1017.9;NA;NA;17.1;25.1;No;3.8
2016-04-18;Albury;10.6;25.7;3.8;NA;NA;NNE;28;ESE;NE;9;11;72;36;1021.8;1017.9;1;2;16.5;24.8;Yes;0
2016-04-19;Albury;9.5;26.1;0;NA;NA;ENE;20;NA;SSE;0;7;67;41;1022.3;1019.4;NA;2;16.4;24.8;No;0
2016-04-20;Albury;8.8;27;0;NA;NA;SE;19;NA;SE;0;7;68;29;1024.4;1020.8;NA;NA;15.7;26.1;No;0
2016-04-21;Albury;9.8;22.4;0;NA;NA;ESE;19;NE;SSE;4;9;61;55;1022.7;1019.6;NA;3;17.4;22;No;3.6
